roi,mics,label,R,G,B,A,coor.x,coor.y,coor.z
363,1362,7Networks_LH_Default_Temp_1,205,61,79,0,-58,-18,-29
364,1363,7Networks_LH_Default_Temp_2,205,62,78,0,-54,-1,-30
365,1364,7Networks_LH_Default_Temp_3,205,62,86,0,-62,-16,-19
366,1365,7Networks_LH_Default_Temp_4,205,63,83,0,-60,-36,-17
367,1366,7Networks_LH_Default_Temp_5,205,63,84,0,-58,-4,-16
368,1367,7Networks_LH_Default_Temp_6,205,63,85,0,-52,7,-19
369,1368,7Networks_LH_Default_Temp_7,205,63,86,0,-64,-37,-10
370,1369,7Networks_LH_Default_Temp_8,205,64,79,0,-63,-25,-8
371,1370,7Networks_LH_Default_Temp_9,205,64,80,0,-53,-4,-11
372,1371,7Networks_LH_Default_Temp_10,205,64,81,0,-54,-14,-12
373,1372,7Networks_LH_Default_Temp_11,205,64,82,0,-51,-25,-8
374,1373,7Networks_LH_Default_Temp_12,205,64,83,0,-62,-47,-5
375,1374,7Networks_LH_Default_Temp_13,205,64,84,0,-62,-36,-2
376,1375,7Networks_LH_Default_Temp_14,205,64,85,0,-60,-13,-3
377,1376,7Networks_LH_Default_Temp_15,205,64,86,0,-57,-23,-2
378,1377,7Networks_LH_Default_Temp_16,205,65,79,0,-57,-43,1
379,1378,7Networks_LH_Default_Temp_17,205,65,80,0,-52,-35,1
380,1379,7Networks_LH_Default_Temp_18,205,65,81,0,-62,-51,5
381,1380,7Networks_LH_Default_Temp_19,205,65,82,0,-51,-46,6
382,1381,7Networks_LH_Default_PFC_1,205,61,75,0,-28,17,-16
383,1382,7Networks_LH_Default_PFC_2,205,61,76,0,-35,36,-12
384,1383,7Networks_LH_Default_PFC_3,205,63,71,0,-37,24,-15
385,1384,7Networks_LH_Default_PFC_4,205,63,72,0,-45,37,-16
386,1385,7Networks_LH_Default_PFC_5,205,63,73,0,-5,55,-10
387,1386,7Networks_LH_Default_PFC_6,205,63,74,0,-6,35,-9
388,1387,7Networks_LH_Default_PFC_7,205,63,75,0,-20,63,-8
389,1388,7Networks_LH_Default_PFC_8,205,63,76,0,-44,28,-6
390,1389,7Networks_LH_Default_PFC_9,205,63,77,0,-49,40,-6
391,1390,7Networks_LH_Default_PFC_10,205,64,78,0,-29,58,-1
392,1391,7Networks_LH_Default_PFC_11,205,65,78,0,-7,50,0
393,1392,7Networks_LH_Default_PFC_12,205,65,83,0,-49,27,1
394,1393,7Networks_LH_Default_PFC_13,205,65,84,0,-4,39,2
395,1394,7Networks_LH_Default_PFC_14,205,65,85,0,-12,69,4
396,1395,7Networks_LH_Default_PFC_15,205,66,78,0,-50,19,7
397,1396,7Networks_LH_Default_PFC_16,205,66,79,0,-6,59,7
398,1397,7Networks_LH_Default_PFC_17,205,66,80,0,-22,64,10
399,1398,7Networks_LH_Default_PFC_18,205,66,81,0,-56,19,17
400,1399,7Networks_LH_Default_PFC_19,205,66,82,0,-2,35,11
401,1400,7Networks_LH_Default_PFC_20,205,66,83,0,-7,44,12
402,1401,7Networks_LH_Default_PFC_21,205,66,84,0,-6,65,19
403,1402,7Networks_LH_Default_PFC_22,205,66,85,0,-3,26,18
404,1403,7Networks_LH_Default_PFC_23,205,67,78,0,-23,57,21
405,1404,7Networks_LH_Default_PFC_24,205,67,79,0,-5,53,21
406,1405,7Networks_LH_Default_PFC_25,205,67,80,0,-15,61,24
407,1406,7Networks_LH_Default_PFC_26,205,67,81,0,-7,32,25
408,1407,7Networks_LH_Default_PFC_27,205,67,82,0,-21,46,34
409,1408,7Networks_LH_Default_PFC_28,205,67,83,0,-5,57,36
410,1409,7Networks_LH_Default_PFC_29,205,67,84,0,-3,42,35
411,1410,7Networks_LH_Default_PFC_30,205,67,85,0,-14,50,41
412,1411,7Networks_LH_Default_PFC_31,205,68,78,0,-20,38,41
413,1412,7Networks_LH_Default_PFC_32,205,68,79,0,-47,13,40
414,1413,7Networks_LH_Default_PFC_33,205,68,80,0,-39,24,46
415,1414,7Networks_LH_Default_PFC_34,205,68,81,0,-25,27,44
416,1415,7Networks_LH_Default_PFC_35,205,68,82,0,-8,42,52
417,1416,7Networks_LH_Default_PFC_36,205,68,83,0,-41,8,48
418,1417,7Networks_LH_Default_PFC_37,205,68,84,0,-39,15,55
419,1418,7Networks_LH_Default_PFC_38,205,68,85,0,-20,33,51
420,1419,7Networks_LH_Default_PFC_39,205,69,78,0,-29,16,56
421,1420,7Networks_LH_Default_PFC_40,205,69,79,0,-23,17,49
422,1421,7Networks_LH_Default_PFC_41,205,69,80,0,-12,24,61
423,1422,7Networks_LH_Default_PFC_42,205,69,81,0,-5,12,64
424,1423,7Networks_LH_Default_pCunPCC_1,205,65,86,0,-11,-54,8
425,1424,7Networks_LH_Default_pCunPCC_2,205,66,86,0,-6,-47,13
426,1425,7Networks_LH_Default_pCunPCC_3,205,67,86,0,-4,-55,11
427,1426,7Networks_LH_Default_pCunPCC_4,205,68,86,0,-12,-59,17
428,1427,7Networks_LH_Default_pCunPCC_5,205,69,82,0,-5,-51,17
429,1428,7Networks_LH_Default_pCunPCC_6,205,69,83,0,-7,-43,22
430,1429,7Networks_LH_Default_pCunPCC_7,205,69,84,0,-4,-57,19
431,1430,7Networks_LH_Default_pCunPCC_8,205,69,85,0,-3,-48,25
432,1431,7Networks_LH_Default_pCunPCC_9,205,69,86,0,-4,-65,23
433,1432,7Networks_LH_Default_pCunPCC_10,205,70,79,0,-13,-67,28
434,1433,7Networks_LH_Default_pCunPCC_11,205,70,80,0,-6,-57,26
435,1434,7Networks_LH_Default_pCunPCC_12,205,70,81,0,-3,-39,29
436,1435,7Networks_LH_Default_pCunPCC_13,205,70,82,0,-8,-47,30
437,1436,7Networks_LH_Default_pCunPCC_14,205,70,83,0,-3,-64,30
438,1437,7Networks_LH_Default_pCunPCC_15,205,70,84,0,-7,-71,32
439,1438,7Networks_LH_Default_pCunPCC_16,205,70,85,0,-10,-53,32
440,1439,7Networks_LH_Default_pCunPCC_17,205,70,86,0,-6,-40,34
441,1440,7Networks_LH_Default_pCunPCC_18,206,63,79,0,-2,-15,37
442,1441,7Networks_LH_Default_pCunPCC_19,206,63,80,0,-4,-32,38
443,1442,7Networks_LH_Default_pCunPCC_20,206,63,81,0,-12,-45,35
444,1443,7Networks_LH_Default_pCunPCC_21,206,63,82,0,-6,-58,35
445,1444,7Networks_LH_Default_pCunPCC_22,206,63,83,0,-5,-38,43
446,1445,7Networks_LH_Default_pCunPCC_23,206,63,84,0,-3,-66,41
447,1446,7Networks_LH_Default_pCunPCC_24,206,63,85,0,-8,-52,41
448,1447,7Networks_LH_Default_pCunPCC_25,206,63,86,0,-6,-44,44
449,1448,7Networks_LH_Default_pCunPCC_26,206,64,79,0,-5,-57,46
450,1449,7Networks_LH_Default_PHC_1,206,62,79,0,-20,-23,-23
451,1450,7Networks_LH_Default_PHC_2,206,62,80,0,-21,-35,-15
452,2000,medial_wall,,,,,,,
453,2001,7Networks_RH_Vis_1,120,14,133,0,32,-36,-23
454,2002,7Networks_RH_Vis_2,120,14,134,0,33,-25,-22
455,2003,7Networks_RH_Vis_3,120,14,135,0,36,-51,-18
456,2004,7Networks_RH_Vis_4,120,15,128,0,33,-39,-13
457,2005,7Networks_RH_Vis_5,120,15,129,0,29,-52,-11
458,2006,7Networks_RH_Vis_6,120,15,130,0,46,-58,-16
459,2007,7Networks_RH_Vis_7,120,15,131,0,37,-67,-16
460,2008,7Networks_RH_Vis_8,120,15,132,0,23,-32,-15
461,2009,7Networks_RH_Vis_9,120,15,133,0,28,-72,-10
462,2010,7Networks_RH_Vis_10,120,15,134,0,30,-81,-13
463,2011,7Networks_RH_Vis_11,120,15,135,0,41,-76,-15
464,2012,7Networks_RH_Vis_12,120,16,128,0,24,-57,-8
465,2013,7Networks_RH_Vis_13,120,16,129,0,25,-46,-8
466,2014,7Networks_RH_Vis_14,120,16,130,0,21,-69,-9
467,2015,7Networks_RH_Vis_15,120,16,131,0,36,-85,-17
468,2016,7Networks_RH_Vis_16,120,16,132,0,17,-80,-13
469,2017,7Networks_RH_Vis_17,120,16,133,0,48,-75,-13
470,2018,7Networks_RH_Vis_18,120,16,134,0,20,-88,-12
471,2019,7Networks_RH_Vis_19,120,16,135,0,17,-35,-12
472,2020,7Networks_RH_Vis_20,120,17,128,0,15,-48,-8
473,2021,7Networks_RH_Vis_21,120,17,129,0,15,-61,-5
474,2022,7Networks_RH_Vis_22,120,17,130,0,9,-74,-6
475,2023,7Networks_RH_Vis_23,120,17,131,0,49,-63,-5
476,2024,7Networks_RH_Vis_24,120,17,132,0,27,-95,-14
477,2025,7Networks_RH_Vis_25,120,17,133,0,15,-96,-13
478,2026,7Networks_RH_Vis_26,120,17,134,0,41,-87,-9
479,2027,7Networks_RH_Vis_27,120,17,135,0,5,-87,-9
480,2028,7Networks_RH_Vis_28,120,18,128,0,6,-67,1
481,2029,7Networks_RH_Vis_29,120,18,129,0,49,-75,-5
482,2030,7Networks_RH_Vis_30,120,18,130,0,16,-40,-5
483,2031,7Networks_RH_Vis_31,120,18,131,0,14,-55,1
484,2032,7Networks_RH_Vis_32,120,18,132,0,4,-76,3
485,2033,7Networks_RH_Vis_33,120,18,133,0,33,-93,-4
486,2034,7Networks_RH_Vis_34,120,18,134,0,45,-68,-1
487,2035,7Networks_RH_Vis_35,120,18,136,0,20,-101,-6
488,2036,7Networks_RH_Vis_36,120,18,137,0,21,-49,0
489,2037,7Networks_RH_Vis_37,120,18,138,0,11,-62,6
490,2038,7Networks_RH_Vis_38,120,18,139,0,43,-85,-2
491,2039,7Networks_RH_Vis_39,120,18,140,0,12,-97,0
492,2040,7Networks_RH_Vis_40,120,18,141,0,52,-74,2
493,2041,7Networks_RH_Vis_41,120,18,142,0,13,-45,3
494,2042,7Networks_RH_Vis_42,120,19,135,0,8,-86,3
495,2043,7Networks_RH_Vis_43,120,19,136,0,25,-99,3
496,2044,7Networks_RH_Vis_44,120,19,137,0,20,-69,6
497,2045,7Networks_RH_Vis_45,120,19,138,0,23,-58,6
498,2046,7Networks_RH_Vis_46,120,19,139,0,50,-67,8
499,2047,7Networks_RH_Vis_47,120,19,140,0,34,-89,4
500,2048,7Networks_RH_Vis_48,120,19,141,0,11,-73,11
501,2049,7Networks_RH_Vis_49,120,19,142,0,16,-100,13
502,2050,7Networks_RH_Vis_50,120,20,135,0,45,-78,7
503,2051,7Networks_RH_Vis_51,120,20,136,0,5,-85,11
504,2052,7Networks_RH_Vis_52,120,20,137,0,28,-95,14
505,2053,7Networks_RH_Vis_53,120,20,138,0,7,-94,16
506,2054,7Networks_RH_Vis_54,120,20,139,0,46,-72,15
507,2055,7Networks_RH_Vis_55,120,20,140,0,20,-61,15
508,2056,7Networks_RH_Vis_56,120,20,141,0,37,-84,10
509,2057,7Networks_RH_Vis_57,120,20,142,0,16,-94,21
510,2058,7Networks_RH_Vis_58,120,21,135,0,5,-81,24
511,2059,7Networks_RH_Vis_59,120,21,136,0,8,-68,20
512,2060,7Networks_RH_Vis_60,120,21,137,0,29,-88,18
513,2061,7Networks_RH_Vis_61,120,21,138,0,43,-81,18
514,2062,7Networks_RH_Vis_62,120,21,139,0,21,-61,23
515,2063,7Networks_RH_Vis_63,120,21,140,0,17,-71,24
516,2064,7Networks_RH_Vis_64,120,21,141,0,8,-89,32
517,2065,7Networks_RH_Vis_65,120,21,142,0,36,-80,25
518,2066,7Networks_RH_Vis_66,120,22,135,0,21,-87,29
519,2067,7Networks_RH_Vis_67,120,22,136,0,10,-78,33
520,2068,7Networks_RH_Vis_68,120,22,137,0,30,-78,26
521,2069,7Networks_RH_Vis_69,120,22,138,0,19,-86,41
522,2070,7Networks_RH_Vis_70,120,22,139,0,18,-79,38
523,2071,7Networks_RH_Vis_71,120,22,140,0,29,-78,41
524,2072,7Networks_RH_Vis_72,120,22,141,0,21,-80,49
525,2073,7Networks_RH_SomMot_1,70,125,180,0,51,11,-9
526,2074,7Networks_RH_SomMot_2,70,125,181,0,55,1,-3
527,2075,7Networks_RH_SomMot_3,70,126,174,0,47,-8,-7
528,2076,7Networks_RH_SomMot_4,70,126,175,0,61,-13,-4
529,2077,7Networks_RH_SomMot_5,70,126,176,0,57,-10,4
530,2078,7Networks_RH_SomMot_6,70,126,177,0,44,-17,0
531,2079,7Networks_RH_SomMot_7,70,126,178,0,52,-29,2
532,2080,7Networks_RH_SomMot_8,70,126,179,0,63,-21,1
533,2081,7Networks_RH_SomMot_9,70,126,180,0,37,-17,7
534,2082,7Networks_RH_SomMot_10,70,126,181,0,40,-21,6
535,2083,7Networks_RH_SomMot_11,70,127,174,0,37,-9,12
536,2084,7Networks_RH_SomMot_12,70,127,175,0,48,-21,9
537,2085,7Networks_RH_SomMot_13,70,127,176,0,35,-22,12
538,2086,7Networks_RH_SomMot_14,70,127,177,0,64,-32,6
539,2087,7Networks_RH_SomMot_15,70,127,178,0,61,-23,10
540,2088,7Networks_RH_SomMot_16,70,127,179,0,41,-1,15
541,2089,7Networks_RH_SomMot_17,70,127,180,0,37,-11,18
542,2090,7Networks_RH_SomMot_18,70,127,181,0,54,-38,12
543,2091,7Networks_RH_SomMot_19,70,128,174,0,35,-20,18
544,2092,7Networks_RH_SomMot_20,70,128,175,0,41,-29,13
545,2093,7Networks_RH_SomMot_21,70,128,176,0,43,-12,17
546,2094,7Networks_RH_SomMot_22,70,128,177,0,67,-30,14
547,2095,7Networks_RH_SomMot_23,70,128,178,0,50,-9,12
548,2096,7Networks_RH_SomMot_24,70,128,179,0,40,-27,20
549,2097,7Networks_RH_SomMot_25,70,128,180,0,50,-32,18
550,2098,7Networks_RH_SomMot_26,70,128,181,0,59,-1,11
551,2099,7Networks_RH_SomMot_27,70,129,174,0,49,-20,18
552,2100,7Networks_RH_SomMot_28,70,129,175,0,57,-13,16
553,2101,7Networks_RH_SomMot_29,70,129,176,0,66,-10,15
554,2102,7Networks_RH_SomMot_30,70,129,177,0,62,2,17
555,2103,7Networks_RH_SomMot_31,70,129,178,0,64,-5,23
556,2104,7Networks_RH_SomMot_32,70,129,179,0,64,-12,26
557,2105,7Networks_RH_SomMot_33,70,129,180,0,60,2,26
558,2106,7Networks_RH_SomMot_34,70,129,181,0,62,-11,35
559,2107,7Networks_RH_SomMot_35,70,130,174,0,55,-8,34
560,2108,7Networks_RH_SomMot_36,70,130,175,0,53,-5,37
561,2109,7Networks_RH_SomMot_37,70,130,176,0,7,-2,41
562,2110,7Networks_RH_SomMot_38,70,130,177,0,56,-16,41
563,2111,7Networks_RH_SomMot_39,70,130,178,0,59,-11,46
564,2112,7Networks_RH_SomMot_40,70,130,179,0,10,-14,40
565,2113,7Networks_RH_SomMot_41,70,130,180,0,49,-21,40
566,2114,7Networks_RH_SomMot_42,70,130,182,0,42,-16,39
567,2115,7Networks_RH_SomMot_43,70,130,183,0,54,-19,50
568,2116,7Networks_RH_SomMot_44,70,130,184,0,13,-20,43
569,2117,7Networks_RH_SomMot_45,70,130,185,0,50,-13,49
570,2118,7Networks_RH_SomMot_46,70,130,186,0,11,-9,46
571,2119,7Networks_RH_SomMot_47,70,130,187,0,45,-10,49
572,2120,7Networks_RH_SomMot_48,70,130,188,0,52,-18,58
573,2121,7Networks_RH_SomMot_49,70,131,181,0,49,-27,56
574,2122,7Networks_RH_SomMot_50,70,131,182,0,39,-19,47
575,2123,7Networks_RH_SomMot_51,70,131,183,0,10,-27,48
576,2124,7Networks_RH_SomMot_52,70,131,184,0,6,-1,55
577,2125,7Networks_RH_SomMot_53,70,131,185,0,7,-15,51
578,2126,7Networks_RH_SomMot_54,70,131,186,0,41,-5,61
579,2127,7Networks_RH_SomMot_55,70,131,187,0,33,-39,57
580,2128,7Networks_RH_SomMot_56,70,131,188,0,44,-23,58
581,2129,7Networks_RH_SomMot_57,70,132,181,0,41,-15,59
582,2130,7Networks_RH_SomMot_58,70,132,182,0,40,-33,61
583,2131,7Networks_RH_SomMot_59,70,132,183,0,8,-35,53
584,2132,7Networks_RH_SomMot_60,70,132,184,0,34,-23,54
585,2133,7Networks_RH_SomMot_61,70,132,185,0,4,-20,57
586,2134,7Networks_RH_SomMot_62,70,132,186,0,29,-34,64
587,2135,7Networks_RH_SomMot_63,70,132,187,0,31,-41,66
588,2136,7Networks_RH_SomMot_64,70,132,188,0,34,-28,64
589,2137,7Networks_RH_SomMot_65,70,133,181,0,7,-39,61
590,2138,7Networks_RH_SomMot_66,70,133,182,0,34,-19,68
591,2139,7Networks_RH_SomMot_67,70,133,183,0,28,-12,65
592,2140,7Networks_RH_SomMot_68,70,133,184,0,26,-25,57
593,2141,7Networks_RH_SomMot_69,70,133,185,0,4,-29,63
594,2142,7Networks_RH_SomMot_70,70,133,186,0,24,-28,68
595,2143,7Networks_RH_SomMot_71,70,133,187,0,5,-12,70
596,2144,7Networks_RH_SomMot_72,70,133,188,0,22,-45,68
597,2145,7Networks_RH_SomMot_73,70,134,181,0,23,-34,70
598,2146,7Networks_RH_SomMot_74,70,134,182,0,23,-23,70
599,2147,7Networks_RH_SomMot_75,70,134,183,0,20,-12,70
600,2148,7Networks_RH_SomMot_76,70,134,184,0,10,-40,71
601,2149,7Networks_RH_SomMot_77,70,134,185,0,18,-27,63
602,2150,7Networks_RH_SomMot_78,70,134,186,0,16,-45,77
603,2151,7Networks_RH_SomMot_79,70,134,187,0,12,-11,71
604,2152,7Networks_RH_SomMot_80,70,134,188,0,4,-31,72
605,2153,7Networks_RH_SomMot_81,70,135,181,0,7,-21,75
606,2154,7Networks_RH_SomMot_82,70,135,182,0,14,-17,76
607,2155,7Networks_RH_SomMot_83,70,135,183,0,19,-35,77
608,2156,7Networks_RH_SomMot_84,70,135,184,0,15,-31,72
609,2157,7Networks_RH_SomMot_85,70,135,185,0,13,-26,72
610,2158,7Networks_RH_SomMot_86,70,135,186,0,9,-33,77
611,2159,7Networks_RH_DorsAttn_Post_1,0,117,12,0,49,-37,-22
612,2160,7Networks_RH_DorsAttn_Post_2,0,117,13,0,46,-45,-19
613,2161,7Networks_RH_DorsAttn_Post_3,0,117,14,0,55,-48,-20
614,2162,7Networks_RH_DorsAttn_Post_4,0,117,15,0,50,-59,-11
615,2163,7Networks_RH_DorsAttn_Post_5,0,118,8,0,57,-56,-10
616,2164,7Networks_RH_DorsAttn_Post_6,0,118,9,0,60,-52,-5
617,2165,7Networks_RH_DorsAttn_Post_7,0,118,10,0,51,-58,-1
618,2166,7Networks_RH_DorsAttn_Post_8,0,118,11,0,58,-58,4
619,2167,7Networks_RH_DorsAttn_Post_9,0,118,12,0,47,-61,5
620,2168,7Networks_RH_DorsAttn_Post_10,0,118,13,0,52,-59,12
621,2169,7Networks_RH_DorsAttn_Post_11,0,118,14,0,47,-63,16
622,2170,7Networks_RH_DorsAttn_Post_12,0,118,15,0,43,-78,34
623,2171,7Networks_RH_DorsAttn_Post_13,0,119,8,0,37,-75,36
624,2172,7Networks_RH_DorsAttn_Post_14,0,119,9,0,59,-17,31
625,2173,7Networks_RH_DorsAttn_Post_15,0,119,10,0,31,-66,33
626,2174,7Networks_RH_DorsAttn_Post_16,0,119,11,0,57,-22,43
627,2175,7Networks_RH_DorsAttn_Post_17,0,119,12,0,56,-28,53
628,2176,7Networks_RH_DorsAttn_Post_18,0,119,13,0,33,-68,46
629,2177,7Networks_RH_DorsAttn_Post_19,0,119,14,0,46,-38,50
630,2178,7Networks_RH_DorsAttn_Post_20,0,119,16,0,23,-69,48
631,2179,7Networks_RH_DorsAttn_Post_21,0,119,17,0,45,-29,44
632,2180,7Networks_RH_DorsAttn_Post_22,0,119,18,0,38,-42,43
633,2181,7Networks_RH_DorsAttn_Post_23,0,119,19,0,41,-36,53
634,2182,7Networks_RH_DorsAttn_Post_24,0,119,20,0,28,-64,52
635,2183,7Networks_RH_DorsAttn_Post_25,0,119,21,0,16,-75,52
636,2184,7Networks_RH_DorsAttn_Post_26,0,119,22,0,34,-57,55
637,2185,7Networks_RH_DorsAttn_Post_27,0,120,15,0,33,-47,49
638,2186,7Networks_RH_DorsAttn_Post_28,0,120,16,0,35,-33,47
639,2187,7Networks_RH_DorsAttn_Post_29,0,120,17,0,40,-41,58
640,2188,7Networks_RH_DorsAttn_Post_30,0,120,18,0,5,-66,52
641,2189,7Networks_RH_DorsAttn_Post_31,0,120,19,0,19,-68,57
642,2190,7Networks_RH_DorsAttn_Post_32,0,120,20,0,10,-71,56
643,2191,7Networks_RH_DorsAttn_Post_33,0,120,21,0,6,-52,55
644,2192,7Networks_RH_DorsAttn_Post_34,0,120,22,0,38,-48,62
645,2193,7Networks_RH_DorsAttn_Post_35,0,121,15,0,28,-56,60
646,2194,7Networks_RH_DorsAttn_Post_36,0,121,16,0,22,-62,62
647,2195,7Networks_RH_DorsAttn_Post_37,0,121,17,0,8,-60,61
648,2196,7Networks_RH_DorsAttn_Post_38,0,121,18,0,14,-64,66
649,2197,7Networks_RH_DorsAttn_Post_39,0,121,19,0,30,-49,69
650,2198,7Networks_RH_DorsAttn_Post_40,0,121,20,0,22,-55,70
651,2199,7Networks_RH_DorsAttn_Post_41,0,121,21,0,8,-48,69
652,2200,7Networks_RH_DorsAttn_Post_42,0,121,22,0,14,-53,69
653,2201,7Networks_RH_DorsAttn_FEF_1,1,118,13,0,41,-3,50
654,2202,7Networks_RH_DorsAttn_FEF_2,1,118,15,0,30,-2,50
655,2203,7Networks_RH_DorsAttn_FEF_3,1,118,16,0,24,7,55
656,2204,7Networks_RH_DorsAttn_FEF_4,1,118,17,0,33,-8,59
657,2205,7Networks_RH_DorsAttn_FEF_5,1,118,18,0,26,-7,53
658,2206,7Networks_RH_DorsAttn_FEF_6,1,118,19,0,25,-3,63
659,2207,7Networks_RH_DorsAttn_PrCv_1,1,118,20,0,48,10,21
660,2208,7Networks_RH_DorsAttn_PrCv_2,1,118,21,0,57,10,27
661,2209,7Networks_RH_DorsAttn_PrCv_3,1,118,22,0,43,6,29
662,2210,7Networks_RH_DorsAttn_PrCv_4,1,119,15,0,53,5,37
663,2211,7Networks_RH_SalVentAttn_TempOccPar_1,197,58,246,0,60,-46,6
664,2212,7Networks_RH_SalVentAttn_TempOccPar_2,197,58,247,0,52,-43,12
665,2213,7Networks_RH_SalVentAttn_TempOccPar_3,197,58,248,0,55,-54,11
666,2214,7Networks_RH_SalVentAttn_TempOccPar_4,197,58,249,0,63,-38,15
667,2215,7Networks_RH_SalVentAttn_TempOccPar_5,197,58,250,0,56,-40,21
668,2216,7Networks_RH_SalVentAttn_TempOccPar_6,197,58,252,0,62,-32,22
669,2217,7Networks_RH_SalVentAttn_TempOccPar_7,197,58,253,0,50,-29,26
670,2218,7Networks_RH_SalVentAttn_TempOccPar_8,197,58,254,0,65,-39,26
671,2219,7Networks_RH_SalVentAttn_TempOccPar_9,197,58,255,0,61,-22,22
672,2220,7Networks_RH_SalVentAttn_TempOccPar_10,194,51,250,0,57,-28,33
673,2221,7Networks_RH_SalVentAttn_TempOccPar_11,194,51,251,0,64,-30,34
674,2222,7Networks_RH_SalVentAttn_TempOccPar_12,194,52,244,0,64,-24,40
675,2223,7Networks_RH_SalVentAttn_TempOccPar_13,194,52,245,0,62,-34,45
676,2224,7Networks_RH_SalVentAttn_PrC_1,197,59,251,0,53,0,47
677,2225,7Networks_RH_SalVentAttn_FrOperIns_1,197,58,251,0,38,7,-15
678,2226,7Networks_RH_SalVentAttn_FrOperIns_2,197,59,244,0,46,7,-15
679,2227,7Networks_RH_SalVentAttn_FrOperIns_3,197,59,245,0,40,2,-11
680,2228,7Networks_RH_SalVentAttn_FrOperIns_4,197,59,246,0,41,-7,-8
681,2229,7Networks_RH_SalVentAttn_FrOperIns_5,197,59,247,0,40,9,-2
682,2230,7Networks_RH_SalVentAttn_FrOperIns_6,197,59,248,0,34,29,0
683,2231,7Networks_RH_SalVentAttn_FrOperIns_7,197,59,249,0,32,20,5
684,2232,7Networks_RH_SalVentAttn_FrOperIns_8,197,59,250,0,40,-12,0
685,2233,7Networks_RH_SalVentAttn_FrOperIns_9,197,59,252,0,38,1,6
686,2234,7Networks_RH_SalVentAttn_FrOperIns_10,197,59,253,0,39,25,6
687,2235,7Networks_RH_SalVentAttn_FrOperIns_11,197,59,254,0,35,16,10
688,2236,7Networks_RH_SalVentAttn_FrOperIns_12,197,59,255,0,47,24,2
689,2237,7Networks_RH_SalVentAttn_FrOperIns_13,194,52,250,0,36,5,12
690,2238,7Networks_RH_SalVentAttn_FrOperIns_14,194,52,251,0,45,17,3
691,2239,7Networks_RH_SalVentAttn_FrOperIns_15,194,53,244,0,42,10,7
692,2240,7Networks_RH_SalVentAttn_FrOperIns_16,194,53,245,0,49,9,0
693,2241,7Networks_RH_SalVentAttn_FrOperIns_17,194,53,246,0,46,-2,8
694,2242,7Networks_RH_SalVentAttn_FrOperIns_18,194,53,247,0,56,3,5
695,2243,7Networks_RH_SalVentAttn_FrOperIns_19,194,53,248,0,54,10,12
696,2244,7Networks_RH_SalVentAttn_FrOperIns_20,194,53,249,0,61,9,16
697,2245,7Networks_RH_SalVentAttn_PFCl_1,196,57,251,0,28,45,32
698,2246,7Networks_RH_SalVentAttn_Med_1,196,56,248,0,5,22,28
699,2247,7Networks_RH_SalVentAttn_Med_2,196,56,249,0,4,8,35
700,2248,7Networks_RH_SalVentAttn_Med_3,196,57,242,0,4,-12,37
701,2249,7Networks_RH_SalVentAttn_Med_4,196,57,243,0,9,25,37
702,2250,7Networks_RH_SalVentAttn_Med_5,196,57,244,0,9,14,39
703,2251,7Networks_RH_SalVentAttn_Med_6,196,57,245,0,9,-27,41
704,2252,7Networks_RH_SalVentAttn_Med_7,196,57,246,0,10,-37,44
705,2253,7Networks_RH_SalVentAttn_Med_8,196,57,247,0,7,16,49
706,2254,7Networks_RH_SalVentAttn_Med_9,196,57,248,0,8,5,48
707,2255,7Networks_RH_SalVentAttn_Med_10,196,57,250,0,15,-29,40
708,2256,7Networks_RH_SalVentAttn_Med_11,196,57,252,0,10,-41,48
709,2257,7Networks_RH_SalVentAttn_Med_12,196,57,253,0,16,-35,47
710,2258,7Networks_RH_SalVentAttn_Med_13,196,57,254,0,6,-44,53
711,2259,7Networks_RH_SalVentAttn_Med_14,196,57,255,0,5,10,58
712,2260,7Networks_RH_SalVentAttn_Med_15,196,58,249,0,14,-41,54
713,2261,7Networks_RH_SalVentAttn_Med_16,196,58,250,0,12,-46,60
714,2262,7Networks_RH_SalVentAttn_Med_17,196,58,251,0,7,12,68
715,2263,7Networks_RH_SalVentAttn_Med_18,196,58,252,0,6,-1,66
716,2264,7Networks_RH_SalVentAttn_Med_19,196,58,253,0,15,7,69
717,2265,7Networks_RH_SalVentAttn_Med_20,196,58,254,0,19,-3,70
718,2266,7Networks_RH_SalVentAttn_Med_21,196,58,255,0,12,-3,72
719,2267,7Networks_RH_Limbic_OFC_1,220,249,159,0,21,14,-22
720,2268,7Networks_RH_Limbic_OFC_2,220,249,160,0,14,16,-17
721,2269,7Networks_RH_Limbic_OFC_3,220,249,161,0,15,27,-24
722,2270,7Networks_RH_Limbic_OFC_4,220,249,162,0,10,28,-20
723,2271,7Networks_RH_Limbic_OFC_5,220,249,163,0,10,42,-23
724,2272,7Networks_RH_Limbic_OFC_6,220,249,165,0,23,28,-19
725,2273,7Networks_RH_Limbic_OFC_7,220,249,166,0,17,47,-19
726,2274,7Networks_RH_Limbic_OFC_8,220,249,167,0,5,20,-20
727,2275,7Networks_RH_Limbic_OFC_9,220,249,168,0,3,41,-25
728,2276,7Networks_RH_Limbic_OFC_10,220,249,169,0,7,57,-21
729,2277,7Networks_RH_Limbic_OFC_11,220,249,170,0,20,62,-14
730,2278,7Networks_RH_Limbic_OFC_12,220,249,171,0,4,25,-11
731,2279,7Networks_RH_Limbic_OFC_13,220,250,164,0,12,66,-7
