roi,mics,label,R,G,B,A,coor.x,coor.y,coor.z
495,2093,7Networks_RH_SomMot_26,74,129,178,0,48,-29,25
496,2094,7Networks_RH_SomMot_27,74,129,179,0,61,-12,15
497,2095,7Networks_RH_SomMot_28,74,129,180,0,63,-1,18
498,2096,7Networks_RH_SomMot_29,74,129,181,0,66,-6,25
499,2097,7Networks_RH_SomMot_30,74,130,174,0,61,4,28
500,2098,7Networks_RH_SomMot_31,74,130,175,0,57,-5,26
501,2099,7Networks_RH_SomMot_32,74,130,176,0,62,-8,38
502,2100,7Networks_RH_SomMot_33,74,130,177,0,53,-5,38
503,2101,7Networks_RH_SomMot_34,74,130,178,0,52,-11,37
504,2102,7Networks_RH_SomMot_35,74,130,179,0,57,-15,42
505,2103,7Networks_RH_SomMot_36,74,130,180,0,8,-2,42
506,2104,7Networks_RH_SomMot_37,74,130,182,0,10,-14,40
507,2105,7Networks_RH_SomMot_38,74,130,183,0,51,-13,50
508,2106,7Networks_RH_SomMot_39,74,130,184,0,53,-20,50
509,2107,7Networks_RH_SomMot_40,74,130,185,0,13,-20,43
510,2108,7Networks_RH_SomMot_41,74,130,186,0,39,-16,41
511,2109,7Networks_RH_SomMot_42,74,130,187,0,10,-9,47
512,2110,7Networks_RH_SomMot_43,74,130,188,0,46,-9,51
513,2111,7Networks_RH_SomMot_44,74,131,181,0,49,-27,56
514,2112,7Networks_RH_SomMot_45,74,131,182,0,48,-20,60
515,2113,7Networks_RH_SomMot_46,74,131,183,0,6,0,54
516,2114,7Networks_RH_SomMot_47,74,131,184,0,10,-27,48
517,2115,7Networks_RH_SomMot_48,74,131,185,0,41,-20,50
518,2116,7Networks_RH_SomMot_49,74,131,186,0,6,-15,51
519,2117,7Networks_RH_SomMot_50,74,131,187,0,41,-16,57
520,2118,7Networks_RH_SomMot_51,74,131,188,0,29,-37,55
521,2119,7Networks_RH_SomMot_52,74,132,181,0,40,-33,62
522,2120,7Networks_RH_SomMot_53,74,132,182,0,7,-34,53
523,2121,7Networks_RH_SomMot_54,74,132,183,0,33,-41,66
524,2122,7Networks_RH_SomMot_55,74,132,184,0,36,-27,61
525,2123,7Networks_RH_SomMot_56,74,132,185,0,38,-14,67
526,2124,7Networks_RH_SomMot_57,74,132,186,0,4,-21,59
527,2125,7Networks_RH_SomMot_58,74,132,187,0,29,-34,66
528,2126,7Networks_RH_SomMot_59,74,132,188,0,32,-23,62
529,2127,7Networks_RH_SomMot_60,74,133,181,0,28,-11,65
530,2128,7Networks_RH_SomMot_61,74,133,182,0,9,-41,65
531,2129,7Networks_RH_SomMot_62,74,133,183,0,30,-18,72
532,2130,7Networks_RH_SomMot_63,74,133,184,0,24,-41,64
533,2131,7Networks_RH_SomMot_64,74,133,185,0,3,-31,63
534,2132,7Networks_RH_SomMot_65,74,133,186,0,24,-28,67
535,2133,7Networks_RH_SomMot_66,74,133,187,0,18,-5,69
536,2134,7Networks_RH_SomMot_67,74,133,188,0,21,-24,67
537,2135,7Networks_RH_SomMot_68,74,134,181,0,22,-34,70
538,2136,7Networks_RH_SomMot_69,74,134,182,0,19,-14,72
539,2137,7Networks_RH_SomMot_70,74,134,183,0,21,-42,72
540,2138,7Networks_RH_SomMot_71,74,134,184,0,8,-17,74
541,2139,7Networks_RH_SomMot_72,74,134,185,0,10,-39,75
542,2140,7Networks_RH_SomMot_73,74,134,186,0,5,-32,73
543,2141,7Networks_RH_SomMot_74,74,134,187,0,14,-32,73
544,2142,7Networks_RH_SomMot_75,74,134,188,0,14,-26,73
545,2143,7Networks_RH_SomMot_76,74,135,181,0,15,-33,79
546,2144,7Networks_RH_DorsAttn_Post_1,4,117,12,0,48,-34,-22
547,2145,7Networks_RH_DorsAttn_Post_2,4,117,13,0,49,-44,-19
548,2146,7Networks_RH_DorsAttn_Post_3,4,117,14,0,51,-55,-13
549,2147,7Networks_RH_DorsAttn_Post_4,4,117,15,0,59,-54,-12
550,2148,7Networks_RH_DorsAttn_Post_5,4,118,8,0,50,-61,-6
551,2149,7Networks_RH_DorsAttn_Post_6,4,118,9,0,62,-50,-5
552,2150,7Networks_RH_DorsAttn_Post_7,4,118,10,0,55,-58,-2
553,2151,7Networks_RH_DorsAttn_Post_8,4,118,11,0,61,-55,5
554,2152,7Networks_RH_DorsAttn_Post_9,4,118,12,0,50,-61,9
555,2153,7Networks_RH_DorsAttn_Post_10,4,118,13,0,53,-54,13
556,2154,7Networks_RH_DorsAttn_Post_11,4,118,14,0,49,-59,19
557,2155,7Networks_RH_DorsAttn_Post_12,4,118,15,0,43,-81,21
558,2156,7Networks_RH_DorsAttn_Post_13,4,119,8,0,59,-14,33
559,2157,7Networks_RH_DorsAttn_Post_14,4,119,9,0,36,-74,37
560,2158,7Networks_RH_DorsAttn_Post_15,4,119,10,0,31,-67,32
561,2159,7Networks_RH_DorsAttn_Post_16,4,119,11,0,57,-22,44
562,2160,7Networks_RH_DorsAttn_Post_17,4,119,12,0,53,-32,52
563,2161,7Networks_RH_DorsAttn_Post_18,4,119,13,0,32,-68,46
564,2162,7Networks_RH_DorsAttn_Post_19,4,119,14,0,47,-38,52
565,2163,7Networks_RH_DorsAttn_Post_20,4,119,16,0,25,-64,44
566,2164,7Networks_RH_DorsAttn_Post_21,4,119,17,0,50,-21,39
567,2165,7Networks_RH_DorsAttn_Post_22,4,119,18,0,45,-29,44
568,2166,7Networks_RH_DorsAttn_Post_23,4,119,19,0,40,-39,48
569,2167,7Networks_RH_DorsAttn_Post_24,4,119,20,0,15,-75,52
570,2168,7Networks_RH_DorsAttn_Post_25,4,119,21,0,29,-63,54
571,2169,7Networks_RH_DorsAttn_Post_26,4,119,22,0,34,-46,47
572,2170,7Networks_RH_DorsAttn_Post_27,4,120,15,0,32,-54,53
573,2171,7Networks_RH_DorsAttn_Post_28,4,120,16,0,35,-34,48
574,2172,7Networks_RH_DorsAttn_Post_29,4,120,17,0,21,-67,54
575,2173,7Networks_RH_DorsAttn_Post_30,4,120,18,0,37,-40,58
576,2174,7Networks_RH_DorsAttn_Post_31,4,120,19,0,8,-70,54
577,2175,7Networks_RH_DorsAttn_Post_32,4,120,20,0,6,-53,53
578,2176,7Networks_RH_DorsAttn_Post_33,4,120,21,0,37,-48,61
579,2177,7Networks_RH_DorsAttn_Post_34,4,120,22,0,27,-56,61
580,2178,7Networks_RH_DorsAttn_Post_35,4,121,15,0,13,-69,61
581,2179,7Networks_RH_DorsAttn_Post_36,4,121,16,0,8,-61,59
582,2180,7Networks_RH_DorsAttn_Post_37,4,121,17,0,21,-64,65
583,2181,7Networks_RH_DorsAttn_Post_38,4,121,18,0,13,-59,67
584,2182,7Networks_RH_DorsAttn_Post_39,4,121,19,0,7,-50,65
585,2183,7Networks_RH_DorsAttn_Post_40,4,121,20,0,29,-48,69
586,2184,7Networks_RH_DorsAttn_Post_41,4,121,21,0,20,-54,69
587,2185,7Networks_RH_DorsAttn_Post_42,4,121,22,0,14,-48,75
588,2186,7Networks_RH_DorsAttn_FEF_1,5,118,13,0,44,-2,50
589,2187,7Networks_RH_DorsAttn_FEF_2,5,118,15,0,34,-2,51
590,2188,7Networks_RH_DorsAttn_FEF_3,5,118,16,0,26,3,52
591,2189,7Networks_RH_DorsAttn_FEF_4,5,118,17,0,37,-6,60
592,2190,7Networks_RH_DorsAttn_FEF_5,5,118,18,0,27,-8,52
593,2191,7Networks_RH_DorsAttn_FEF_6,5,118,19,0,25,-2,62
594,2192,7Networks_RH_DorsAttn_PrCv_1,5,118,20,0,60,9,22
595,2193,7Networks_RH_DorsAttn_PrCv_2,5,118,21,0,42,11,24
596,2194,7Networks_RH_DorsAttn_PrCv_3,5,118,22,0,46,6,29
597,2195,7Networks_RH_DorsAttn_PrCv_4,5,119,15,0,55,7,35
598,2196,7Networks_RH_SalVentAttn_TempOccPar_1,201,58,246,0,58,-46,9
599,2197,7Networks_RH_SalVentAttn_TempOccPar_2,201,58,247,0,51,-40,12
600,2198,7Networks_RH_SalVentAttn_TempOccPar_3,201,58,248,0,56,-39,20
601,2199,7Networks_RH_SalVentAttn_TempOccPar_4,201,58,249,0,61,-32,21
602,2200,7Networks_RH_SalVentAttn_TempOccPar_5,201,58,250,0,65,-39,20
603,2201,7Networks_RH_SalVentAttn_TempOccPar_6,201,58,252,0,57,-22,21
604,2202,7Networks_RH_SalVentAttn_TempOccPar_7,201,58,253,0,63,-41,26
605,2203,7Networks_RH_SalVentAttn_TempOccPar_8,201,58,254,0,65,-31,29
606,2204,7Networks_RH_SalVentAttn_TempOccPar_9,201,58,255,0,56,-29,32
607,2205,7Networks_RH_SalVentAttn_TempOccPar_10,198,51,250,0,64,-15,25
608,2206,7Networks_RH_SalVentAttn_TempOccPar_11,198,51,251,0,64,-21,31
609,2207,7Networks_RH_SalVentAttn_TempOccPar_12,198,52,244,0,62,-37,37
610,2208,7Networks_RH_SalVentAttn_TempOccPar_13,198,52,245,0,63,-26,42
611,2209,7Networks_RH_SalVentAttn_PrC_1,201,59,251,0,53,2,45
612,2210,7Networks_RH_SalVentAttn_FrOperIns_1,201,59,245,0,39,5,-12
613,2211,7Networks_RH_SalVentAttn_FrOperIns_2,201,59,246,0,41,-7,-7
614,2212,7Networks_RH_SalVentAttn_FrOperIns_3,201,59,247,0,40,9,-2
615,2213,7Networks_RH_SalVentAttn_FrOperIns_4,201,59,248,0,35,28,1
616,2214,7Networks_RH_SalVentAttn_FrOperIns_5,201,59,249,0,39,-14,3
617,2215,7Networks_RH_SalVentAttn_FrOperIns_6,201,59,250,0,38,0,7
618,2216,7Networks_RH_SalVentAttn_FrOperIns_7,201,59,252,0,33,19,8
619,2217,7Networks_RH_SalVentAttn_FrOperIns_8,201,59,253,0,41,23,6
620,2218,7Networks_RH_SalVentAttn_FrOperIns_9,201,59,254,0,36,8,11
621,2219,7Networks_RH_SalVentAttn_FrOperIns_10,201,59,255,0,44,14,4
622,2220,7Networks_RH_SalVentAttn_FrOperIns_11,198,52,250,0,49,8,0
623,2221,7Networks_RH_SalVentAttn_FrOperIns_12,198,52,251,0,47,-2,8
624,2222,7Networks_RH_SalVentAttn_FrOperIns_13,198,53,244,0,57,4,6
625,2223,7Networks_RH_SalVentAttn_FrOperIns_14,198,53,245,0,54,11,10
626,2224,7Networks_RH_SalVentAttn_FrOperIns_15,198,53,246,0,53,9,19
627,2225,7Networks_RH_SalVentAttn_PFCv_1,200,58,250,0,50,41,1
628,2226,7Networks_RH_SalVentAttn_PFCl_1,200,57,251,0,28,46,31
629,2227,7Networks_RH_SalVentAttn_Med_1,200,57,243,0,7,23,32
630,2228,7Networks_RH_SalVentAttn_Med_2,200,57,244,0,5,9,35
631,2229,7Networks_RH_SalVentAttn_Med_3,200,57,245,0,4,-4,36
632,2230,7Networks_RH_SalVentAttn_Med_4,200,57,246,0,9,-27,41
633,2231,7Networks_RH_SalVentAttn_Med_5,200,57,247,0,9,11,45
634,2232,7Networks_RH_SalVentAttn_Med_6,200,57,248,0,11,-37,44
635,2233,7Networks_RH_SalVentAttn_Med_7,200,57,250,0,15,-29,40
636,2234,7Networks_RH_SalVentAttn_Med_8,200,57,252,0,6,14,53
637,2235,7Networks_RH_SalVentAttn_Med_9,200,57,253,0,9,-42,51
638,2236,7Networks_RH_SalVentAttn_Med_10,200,57,254,0,16,-35,48
639,2237,7Networks_RH_SalVentAttn_Med_11,200,57,255,0,5,11,60
640,2238,7Networks_RH_SalVentAttn_Med_12,200,58,249,0,13,-39,56
641,2239,7Networks_RH_SalVentAttn_Med_13,200,58,251,0,11,-45,59
642,2240,7Networks_RH_SalVentAttn_Med_14,200,58,252,0,6,-1,66
643,2241,7Networks_RH_SalVentAttn_Med_15,200,58,253,0,15,7,69
644,2242,7Networks_RH_SalVentAttn_Med_16,200,58,254,0,11,-5,73
645,2243,7Networks_RH_Limbic_OFC_1,224,249,161,0,20,13,-22
646,2244,7Networks_RH_Limbic_OFC_2,224,249,162,0,15,28,-24
647,2245,7Networks_RH_Limbic_OFC_3,224,249,163,0,13,18,-16
648,2246,7Networks_RH_Limbic_OFC_4,224,249,165,0,9,33,-21
649,2247,7Networks_RH_Limbic_OFC_5,224,249,166,0,24,28,-19
650,2248,7Networks_RH_Limbic_OFC_6,224,249,167,0,9,51,-22
651,2249,7Networks_RH_Limbic_OFC_7,224,249,168,0,5,20,-20
652,2250,7Networks_RH_Limbic_OFC_8,224,249,169,0,3,41,-25
653,2251,7Networks_RH_Limbic_OFC_9,224,249,170,0,4,22,-12
654,2252,7Networks_RH_Limbic_OFC_10,224,249,171,0,9,64,-14
655,2253,7Networks_RH_Limbic_TempPole_1,224,249,159,0,28,2,-44
656,2254,7Networks_RH_Limbic_TempPole_2,224,249,160,0,34,12,-40
657,2255,7Networks_RH_Limbic_TempPole_3,224,249,164,0,47,-4,-42
658,2256,7Networks_RH_Limbic_TempPole_4,224,249,172,0,40,-10,-35
659,2257,7Networks_RH_Limbic_TempPole_5,224,250,165,0,31,-10,-35
660,2258,7Networks_RH_Limbic_TempPole_6,224,250,166,0,20,0,-32
661,2259,7Networks_RH_Limbic_TempPole_7,224,250,167,0,24,6,-30
662,2260,7Networks_RH_Limbic_TempPole_8,224,250,168,0,52,-20,-31
663,2261,7Networks_RH_Limbic_TempPole_9,224,250,169,0,43,-25,-24
664,2262,7Networks_RH_Limbic_TempPole_10,224,250,170,0,31,15,-31
665,2263,7Networks_RH_Limbic_TempPole_11,224,250,171,0,40,21,-29
666,2264,7Networks_RH_Limbic_TempPole_12,224,250,172,0,22,-14,-30
667,2265,7Networks_RH_Limbic_TempPole_13,224,251,165,0,40,9,-22
668,2266,7Networks_RH_Limbic_TempPole_14,224,251,166,0,22,-23,-23
669,2267,7Networks_RH_Limbic_TempPole_15,224,251,167,0,46,9,-16
670,2268,7Networks_RH_Cont_Par_1,234,147,30,0,59,-45,37
671,2269,7Networks_RH_Cont_Par_2,234,147,31,0,43,-74,38
672,2270,7Networks_RH_Cont_Par_3,234,147,32,0,56,-50,44
673,2271,7Networks_RH_Cont_Par_4,234,147,33,0,59,-32,50
674,2272,7Networks_RH_Cont_Par_5,234,147,35,0,54,-39,48
675,2273,7Networks_RH_Cont_Par_6,234,147,36,0,50,-54,52
676,2274,7Networks_RH_Cont_Par_7,234,147,37,0,39,-68,50
677,2275,7Networks_RH_Cont_Par_8,234,147,38,0,49,-44,49
678,2276,7Networks_RH_Cont_Par_9,234,147,39,0,42,-54,49
679,2277,7Networks_RH_Cont_Par_10,234,147,40,0,43,-46,44
680,2278,7Networks_RH_Cont_Par_11,234,147,41,0,37,-58,46
681,2279,7Networks_RH_Cont_Temp_1,234,147,34,0,59,-28,-24
682,2280,7Networks_RH_Cont_Temp_2,234,148,33,0,59,-44,-22
683,2281,7Networks_RH_Cont_Temp_3,234,148,34,0,64,-40,-11
684,2282,7Networks_RH_Cont_PFCv_1,233,148,35,0,33,18,-11
685,2283,7Networks_RH_Cont_PFCv_2,233,148,36,0,34,22,-6
686,2284,7Networks_RH_Cont_PFCl_1,233,147,27,0,22,41,-17
687,2285,7Networks_RH_Cont_PFCl_2,233,147,28,0,26,56,-14
688,2286,7Networks_RH_Cont_PFCl_3,233,147,29,0,41,51,-13
689,2287,7Networks_RH_Cont_PFCl_4,233,147,30,0,31,59,-4
690,2288,7Networks_RH_Cont_PFCl_5,233,147,31,0,20,65,-3
691,2289,7Networks_RH_Cont_PFCl_6,233,147,32,0,43,50,-3
692,2290,7Networks_RH_Cont_PFCl_7,233,147,33,0,26,57,5
693,2291,7Networks_RH_Cont_PFCl_8,233,148,26,0,41,49,7
694,2292,7Networks_RH_Cont_PFCl_9,233,148,27,0,35,57,10
695,2293,7Networks_RH_Cont_PFCl_10,233,148,28,0,46,39,9
696,2294,7Networks_RH_Cont_PFCl_11,233,148,29,0,56,18,10
697,2295,7Networks_RH_Cont_PFCl_12,233,148,30,0,53,30,17
698,2296,7Networks_RH_Cont_PFCl_13,233,148,31,0,25,56,15
699,2297,7Networks_RH_Cont_PFCl_14,233,148,32,0,52,18,22
700,2298,7Networks_RH_Cont_PFCl_15,233,148,34,0,43,44,17
701,2299,7Networks_RH_Cont_PFCl_16,233,148,37,0,33,49,21
702,2300,7Networks_RH_Cont_PFCl_17,233,148,38,0,46,31,23
703,2301,7Networks_RH_Cont_PFCl_18,233,148,39,0,25,55,26
704,2302,7Networks_RH_Cont_PFCl_19,233,148,40,0,43,19,27
705,2303,7Networks_RH_Cont_PFCl_20,233,149,33,0,39,41,29
706,2304,7Networks_RH_Cont_PFCl_21,233,149,34,0,50,26,33
707,2305,7Networks_RH_Cont_PFCl_22,233,149,35,0,38,11,34
708,2306,7Networks_RH_Cont_PFCl_23,233,149,36,0,40,31,38
709,2307,7Networks_RH_Cont_PFCl_24,233,149,37,0,30,41,38
710,2308,7Networks_RH_Cont_PFCl_25,233,149,38,0,43,4,40
711,2309,7Networks_RH_Cont_PFCl_26,233,149,39,0,46,17,42
712,2310,7Networks_RH_Cont_PFCl_27,233,149,40,0,38,28,48
713,2311,7Networks_RH_Cont_PFCl_28,233,150,33,0,45,6,49
714,2312,7Networks_RH_Cont_PFCl_29,233,150,34,0,39,12,57
715,2313,7Networks_RH_Cont_PFCl_30,233,150,35,0,30,16,53
716,2314,7Networks_RH_Cont_PFCl_31,233,150,36,0,23,11,53
717,2315,7Networks_RH_Cont_PFCl_32,233,150,37,0,23,9,65
718,2316,7Networks_RH_Cont_pCun_1,233,147,35,0,11,-66,33
719,2317,7Networks_RH_Cont_pCun_2,233,147,36,0,13,-74,42
720,2318,7Networks_RH_Cont_pCun_4,233,147,37,0,4,-69,42
721,2319,7Networks_RH_Cont_pCun_5,233,147,38,0,6,-76,48
722,2320,7Networks_RH_Cont_pCun_6,233,147,39,0,5,-65,50
723,2321,7Networks_RH_Cont_Cing_1,233,147,34,0,7,-33,27
724,2322,7Networks_RH_Cont_Cing_2,233,147,40,0,5,3,29
725,2323,7Networks_RH_Cont_Cing_3,233,148,33,0,5,-18,30
726,2324,7Networks_RH_Cont_PFCmp_1,234,148,37,0,8,35,20
727,2325,7Networks_RH_Cont_PFCmp_2,234,148,38,0,7,35,32
728,2326,7Networks_RH_Cont_PFCmp_3,234,148,39,0,5,28,48
729,2327,7Networks_RH_Default_Par_1,209,62,74,0,50,-49,15
730,2328,7Networks_RH_Default_Par_2,209,62,75,0,53,-45,19
731,2329,7Networks_RH_Default_Par_3,209,62,76,0,57,-48,22
732,2330,7Networks_RH_Default_Par_4,209,62,78,0,49,-68,24
733,2331,7Networks_RH_Default_Par_5,209,62,79,0,48,-54,26
734,2332,7Networks_RH_Default_Par_6,209,62,80,0,54,-43,28
735,2333,7Networks_RH_Default_Par_7,209,62,81,0,49,-63,34
736,2334,7Networks_RH_Default_Par_8,209,62,82,0,57,-52,30
737,2335,7Networks_RH_Default_Par_9,209,62,83,0,54,-58,37
738,2336,7Networks_RH_Default_Par_10,209,62,84,0,47,-64,44
739,2337,7Networks_RH_Default_Temp_1,209,61,73,0,49,9,-34
740,2338,7Networks_RH_Default_Temp_2,209,61,74,0,58,-8,-27
741,2339,7Networks_RH_Default_Temp_3,209,61,75,0,50,16,-21
742,2340,7Networks_RH_Default_Temp_4,209,61,76,0,60,-5,-17
743,2341,7Networks_RH_Default_Temp_5,209,61,77,0,65,-24,-16
744,2342,7Networks_RH_Default_Temp_6,209,61,79,0,53,3,-16
745,2343,7Networks_RH_Default_Temp_7,209,61,80,0,62,-18,-10
746,2344,7Networks_RH_Default_Temp_8,209,61,81,0,51,-9,-13
747,2345,7Networks_RH_Default_Temp_9,209,61,82,0,65,-29,-4
748,2346,7Networks_RH_Default_Temp_10,209,61,83,0,49,-20,-9
749,2347,7Networks_RH_Default_Temp_11,209,61,84,0,53,-28,-6
750,2348,7Networks_RH_Default_Temp_12,209,61,85,0,63,-43,3
751,2349,7Networks_RH_Default_Temp_13,209,62,85,0,49,-35,1
752,2350,7Networks_RH_Default_PFCv_1,209,61,78,0,29,19,-20
753,2351,7Networks_RH_Default_PFCv_2,209,62,77,0,35,37,-13
754,2352,7Networks_RH_Default_PFCv_3,209,63,77,0,39,25,-16
755,2353,7Networks_RH_Default_PFCv_4,209,63,78,0,47,31,-11
756,2354,7Networks_RH_Default_PFCv_5,209,63,79,0,50,32,-3
757,2355,7Networks_RH_Default_PFCv_6,209,63,80,0,53,26,5
758,2356,7Networks_RH_Default_PFCdPFCm_1,208,61,76,0,5,40,-13
759,2357,7Networks_RH_Default_PFCdPFCm_2,208,61,77,0,6,56,-10
760,2358,7Networks_RH_Default_PFCdPFCm_3,208,61,78,0,4,28,-8
761,2359,7Networks_RH_Default_PFCdPFCm_4,208,62,71,0,8,50,-3
762,2360,7Networks_RH_Default_PFCdPFCm_5,208,62,72,0,7,67,1
763,2361,7Networks_RH_Default_PFCdPFCm_6,208,62,73,0,6,39,-1
764,2362,7Networks_RH_Default_PFCdPFCm_7,208,62,74,0,19,66,11
765,2363,7Networks_RH_Default_PFCdPFCm_8,208,62,75,0,7,57,10
766,2364,7Networks_RH_Default_PFCdPFCm_9,208,62,76,0,9,43,10
767,2365,7Networks_RH_Default_PFCdPFCm_10,208,62,77,0,6,30,13
768,2366,7Networks_RH_Default_PFCdPFCm_11,208,62,79,0,15,62,22
769,2367,7Networks_RH_Default_PFCdPFCm_12,208,62,80,0,7,45,22
770,2368,7Networks_RH_Default_PFCdPFCm_13,208,62,81,0,6,19,22
771,2369,7Networks_RH_Default_PFCdPFCm_14,208,62,82,0,6,57,29
772,2370,7Networks_RH_Default_PFCdPFCm_15,208,62,83,0,16,53,37
773,2371,7Networks_RH_Default_PFCdPFCm_16,208,62,84,0,21,40,35
774,2372,7Networks_RH_Default_PFCdPFCm_17,208,62,85,0,5,44,41
775,2373,7Networks_RH_Default_PFCdPFCm_18,208,63,78,0,11,46,48
776,2374,7Networks_RH_Default_PFCdPFCm_19,208,63,79,0,29,30,39
777,2375,7Networks_RH_Default_PFCdPFCm_20,208,63,80,0,23,39,46
778,2376,7Networks_RH_Default_PFCdPFCm_21,208,63,81,0,13,34,55
779,2377,7Networks_RH_Default_PFCdPFCm_22,208,63,82,0,23,24,46
780,2378,7Networks_RH_Default_PFCdPFCm_23,208,63,83,0,23,23,59
781,2379,7Networks_RH_Default_PFCdPFCm_24,208,63,84,0,10,20,63
782,2380,7Networks_RH_Default_pCunPCC_1,208,62,70,0,11,-49,7
783,2381,7Networks_RH_Default_pCunPCC_2,208,62,78,0,11,-54,13
784,2382,7Networks_RH_Default_pCunPCC_3,208,63,77,0,7,-47,13
785,2383,7Networks_RH_Default_pCunPCC_4,208,64,77,0,16,-58,21
786,2384,7Networks_RH_Default_pCunPCC_5,208,64,78,0,5,-51,18
787,2385,7Networks_RH_Default_pCunPCC_6,208,64,79,0,8,-43,22
788,2386,7Networks_RH_Default_pCunPCC_7,208,64,80,0,4,-57,22
789,2387,7Networks_RH_Default_pCunPCC_8,208,64,81,0,7,-65,26
790,2388,7Networks_RH_Default_pCunPCC_9,208,64,82,0,7,-48,27
791,2389,7Networks_RH_Default_pCunPCC_10,208,64,83,0,4,-41,29
792,2390,7Networks_RH_Default_pCunPCC_11,208,64,84,0,6,-57,28
793,2391,7Networks_RH_Default_pCunPCC_12,208,65,77,0,12,-51,32
794,2392,7Networks_RH_Default_pCunPCC_13,208,65,78,0,12,-43,34
795,2393,7Networks_RH_Default_pCunPCC_14,208,65,79,0,4,-28,37
796,2394,7Networks_RH_Default_pCunPCC_15,208,65,80,0,6,-36,36
797,2395,7Networks_RH_Default_pCunPCC_16,208,65,81,0,4,-16,37
798,2396,7Networks_RH_Default_pCunPCC_17,208,65,82,0,5,-62,34
799,2397,7Networks_RH_Default_pCunPCC_18,208,65,83,0,11,-51,38
800,2398,7Networks_RH_Default_pCunPCC_19,208,65,84,0,7,-59,42
801,2399,7Networks_RH_Default_pCunPCC_20,208,66,77,0,7,-49,45
802,2400,7Networks_RH_Cont_pCun_3,235,149,36,0,7,-44,41
