roi,mics,label,R,G,B,A,coor.x,coor.y,coor.z
119,1118,7Networks_LH_SalVentAttn_FrOperIns_1,196,59,247,0,-45,6,-15
120,1119,7Networks_LH_SalVentAttn_FrOperIns_2,196,59,248,0,-39,2,-5
121,1120,7Networks_LH_SalVentAttn_FrOperIns_3,196,59,249,0,-32,24,0
122,1121,7Networks_LH_SalVentAttn_FrOperIns_4,196,59,251,0,-40,-14,-2
123,1122,7Networks_LH_SalVentAttn_FrOperIns_5,196,59,252,0,-38,-5,8
124,1123,7Networks_LH_SalVentAttn_FrOperIns_6,196,59,253,0,-33,18,8
125,1124,7Networks_LH_SalVentAttn_FrOperIns_7,196,59,254,0,-39,1,13
126,1125,7Networks_LH_SalVentAttn_FrOperIns_8,196,59,255,0,-44,12,2
127,1126,7Networks_LH_SalVentAttn_FrOperIns_9,193,52,250,0,-50,1,5
128,1127,7Networks_LH_SalVentAttn_FrOperIns_10,193,53,243,0,-51,8,15
129,1128,7Networks_LH_SalVentAttn_PFCl_1,193,52,249,0,-29,43,30
130,1129,7Networks_LH_SalVentAttn_Med_1,197,58,247,0,-6,16,36
131,1130,7Networks_LH_SalVentAttn_Med_2,197,58,248,0,-6,-1,40
132,1131,7Networks_LH_SalVentAttn_Med_3,197,58,249,0,-10,-32,40
133,1132,7Networks_LH_SalVentAttn_Med_4,197,58,251,0,-11,-20,40
134,1133,7Networks_LH_SalVentAttn_Med_5,197,58,252,0,-6,3,50
135,1134,7Networks_LH_SalVentAttn_Med_6,197,58,253,0,-13,-42,49
136,1135,7Networks_LH_SalVentAttn_Med_7,197,58,254,0,-11,-31,47
137,1136,7Networks_LH_SalVentAttn_Med_8,197,58,255,0,-4,3,60
138,1137,7Networks_LH_SalVentAttn_Med_9,194,51,250,0,-6,-49,57
139,1138,7Networks_LH_SalVentAttn_Med_10,194,52,243,0,-13,-1,72
140,1139,7Networks_LH_Limbic_OFC_1,220,248,163,0,-12,25,-21
141,1140,7Networks_LH_Limbic_OFC_2,220,248,165,0,-24,23,-20
142,1141,7Networks_LH_Limbic_OFC_3,220,248,166,0,-6,45,-23
143,1142,7Networks_LH_Limbic_OFC_4,220,248,167,0,-17,48,-19
144,1143,7Networks_LH_Limbic_OFC_5,220,248,168,0,-4,22,-19
145,1144,7Networks_LH_Limbic_OFC_6,220,248,169,0,-15,65,-8
146,1145,7Networks_LH_Limbic_TempPole_1,220,248,162,0,-31,0,-43
147,1146,7Networks_LH_Limbic_TempPole_2,220,248,164,0,-46,-5,-41
148,1147,7Networks_LH_Limbic_TempPole_3,220,248,170,0,-26,-7,-34
149,1148,7Networks_LH_Limbic_TempPole_4,220,248,171,0,-39,-16,-31
150,1149,7Networks_LH_Limbic_TempPole_5,220,248,172,0,-27,10,-33
151,1150,7Networks_LH_Limbic_TempPole_6,220,249,165,0,-52,-24,-30
152,1151,7Networks_LH_Limbic_TempPole_7,220,249,166,0,-43,14,-34
153,1152,7Networks_LH_Limbic_TempPole_8,220,249,167,0,-21,-15,-29
154,1153,7Networks_LH_Limbic_TempPole_9,220,249,168,0,-32,-24,-26
155,1154,7Networks_LH_Limbic_TempPole_10,220,249,169,0,-38,9,-24
156,1155,7Networks_LH_Cont_Par_1,230,148,32,0,-29,-76,41
157,1156,7Networks_LH_Cont_Par_2,230,148,33,0,-59,-43,44
158,1157,7Networks_LH_Cont_Par_3,230,148,35,0,-53,-50,46
159,1158,7Networks_LH_Cont_Par_4,230,148,36,0,-51,-39,48
160,1159,7Networks_LH_Cont_Par_5,230,148,37,0,-35,-63,49
161,1160,7Networks_LH_Cont_Par_6,230,148,38,0,-43,-53,50
162,1161,7Networks_LH_Cont_Par_7,230,148,39,0,-43,-44,48
163,1162,7Networks_LH_Cont_Par_8,230,148,40,0,-34,-50,40
164,1163,7Networks_LH_Cont_Temp_1,230,148,41,0,-60,-51,-9
165,1164,7Networks_LH_Cont_PFCd_1,230,149,35,0,-30,2,59
166,1165,7Networks_LH_Cont_PFCd_2,230,149,36,0,-20,11,66
167,1166,7Networks_LH_Cont_OFC_1,230,149,32,0,-31,51,-13
168,1167,7Networks_LH_Cont_PFCl_1,230,149,33,0,-41,50,-1
169,1168,7Networks_LH_Cont_PFCl_2,230,149,34,0,-30,56,11
170,1169,7Networks_LH_Cont_PFCl_3,230,149,37,0,-45,35,13
171,1170,7Networks_LH_Cont_PFCl_4,230,149,38,0,-38,46,17
172,1171,7Networks_LH_Cont_PFCl_5,230,149,39,0,-45,20,25
173,1172,7Networks_LH_Cont_PFCl_6,230,149,40,0,-43,36,28
174,1173,7Networks_LH_Cont_PFCl_7,230,149,41,0,-39,7,28
175,1174,7Networks_LH_Cont_PFCl_8,230,149,42,0,-45,18,35
176,1175,7Networks_LH_Cont_PFCl_9,230,150,35,0,-35,32,39
177,1176,7Networks_LH_Cont_PFCv_1,231,148,36,0,-33,17,-8
178,1177,7Networks_LH_Cont_pCun_1,231,149,35,0,-9,-76,42
179,1178,7Networks_LH_Cont_pCun_2,231,149,36,0,-4,-72,52
180,1179,7Networks_LH_Cont_pCun_3,231,149,37,0,-5,-61,51
181,1180,7Networks_LH_Cont_Cing_1,231,149,38,0,-3,14,26
182,1181,7Networks_LH_Cont_Cing_2,231,149,39,0,-5,-23,29
183,1182,7Networks_LH_Cont_Cing_3,231,149,40,0,-3,0,31
184,1183,7Networks_LH_Cont_PFCmp_1,230,148,34,0,-7,31,27
185,1184,7Networks_LH_Cont_PFCmp_2,230,150,33,0,-4,29,46
186,1185,7Networks_LH_Cont_PFCmp_3,230,150,34,0,-5,15,51
187,1186,7Networks_LH_Default_Temp_1,205,61,78,0,-54,0,-29
188,1187,7Networks_LH_Default_Temp_2,205,61,79,0,-61,-17,-23
189,1188,7Networks_LH_Default_Temp_3,205,62,72,0,-60,-36,-18
190,1189,7Networks_LH_Default_Temp_4,205,62,73,0,-52,9,-18
191,1190,7Networks_LH_Default_Temp_5,205,62,74,0,-59,-11,-13
192,1191,7Networks_LH_Default_Temp_6,205,62,75,0,-53,-4,-11
193,1192,7Networks_LH_Default_Temp_7,205,62,76,0,-63,-34,-4
194,1193,7Networks_LH_Default_Temp_8,205,62,77,0,-51,-28,-4
195,1194,7Networks_LH_Default_Temp_9,205,62,78,0,-60,-17,-2
196,1195,7Networks_LH_Default_Temp_10,205,62,80,0,-62,-51,5
197,1196,7Networks_LH_Default_Temp_11,205,62,81,0,-61,-32,4
198,1197,7Networks_LH_Default_Temp_12,205,62,82,0,-52,-42,4
199,1198,7Networks_LH_Default_Par_1,205,62,83,0,-50,-49,15
200,1199,7Networks_LH_Default_Par_2,205,62,84,0,-43,-69,22
201,1200,7Networks_LH_Default_Par_3,205,62,85,0,-61,-48,21
202,1201,7Networks_LH_Default_Par_4,205,62,86,0,-47,-56,24
203,1202,7Networks_LH_Default_Par_5,205,63,79,0,-39,-81,32
204,1203,7Networks_LH_Default_Par_6,205,63,80,0,-47,-66,31
205,1204,7Networks_LH_Default_Par_7,205,63,81,0,-59,-53,31
206,1205,7Networks_LH_Default_Par_8,205,63,82,0,-41,-72,44
207,1206,7Networks_LH_Default_Par_9,205,63,83,0,-49,-60,44
208,1207,7Networks_LH_Default_PFC_1,205,63,71,0,-29,17,-17
209,1208,7Networks_LH_Default_PFC_2,205,63,72,0,-34,37,-12
210,1209,7Networks_LH_Default_PFC_3,205,63,73,0,-38,24,-14
211,1210,7Networks_LH_Default_PFC_4,205,63,74,0,-45,37,-15
212,1211,7Networks_LH_Default_PFC_5,205,63,75,0,-5,55,-10
213,1212,7Networks_LH_Default_PFC_6,205,63,76,0,-6,35,-9
214,1213,7Networks_LH_Default_PFC_7,205,63,77,0,-43,28,-5
215,1214,7Networks_LH_Default_PFC_8,205,63,84,0,-28,58,-1
216,1215,7Networks_LH_Default_PFC_9,205,63,85,0,-49,39,-3
217,1216,7Networks_LH_Default_PFC_10,205,64,78,0,-47,26,2
218,1217,7Networks_LH_Default_PFC_11,205,64,79,0,-6,45,4
219,1218,7Networks_LH_Default_PFC_12,205,64,80,0,-6,60,7
220,1219,7Networks_LH_Default_PFC_13,205,64,81,0,-17,66,9
221,1220,7Networks_LH_Default_PFC_14,205,64,82,0,-54,19,12
222,1221,7Networks_LH_Default_PFC_15,205,64,83,0,-3,35,12
223,1222,7Networks_LH_Default_PFC_16,205,64,84,0,-7,46,19
224,1223,7Networks_LH_Default_PFC_17,205,64,85,0,-3,26,19
225,1224,7Networks_LH_Default_PFC_18,205,65,78,0,-5,60,23
226,1225,7Networks_LH_Default_PFC_19,205,65,79,0,-22,54,25
227,1226,7Networks_LH_Default_PFC_20,205,65,80,0,-14,57,32
228,1227,7Networks_LH_Default_PFC_21,205,65,81,0,-3,45,40
229,1228,7Networks_LH_Default_PFC_22,205,65,82,0,-20,41,42
230,1229,7Networks_LH_Default_PFC_23,205,65,83,0,-25,28,44
231,1230,7Networks_LH_Default_PFC_24,205,65,84,0,-13,41,50
232,1231,7Networks_LH_Default_PFC_25,205,65,85,0,-39,19,50
233,1232,7Networks_LH_Default_PFC_26,205,66,78,0,-42,7,48
234,1233,7Networks_LH_Default_PFC_27,205,66,79,0,-28,16,53
235,1234,7Networks_LH_Default_PFC_28,205,66,80,0,-21,25,52
236,1235,7Networks_LH_Default_PFC_29,205,66,81,0,-11,26,60
237,1236,7Networks_LH_Default_PFC_30,205,66,82,0,-6,12,65
238,1237,7Networks_LH_Default_pCunPCC_1,205,63,78,0,-10,-53,8
239,1238,7Networks_LH_Default_pCunPCC_2,205,63,86,0,-6,-47,13
240,1239,7Networks_LH_Default_pCunPCC_3,205,64,86,0,-10,-59,17
241,1240,7Networks_LH_Default_pCunPCC_4,205,65,86,0,-4,-54,20
242,1241,7Networks_LH_Default_pCunPCC_5,205,66,83,0,-6,-40,25
243,1242,7Networks_LH_Default_pCunPCC_6,205,66,84,0,-11,-69,30
244,1243,7Networks_LH_Default_pCunPCC_7,205,66,85,0,-5,-59,30
245,1244,7Networks_LH_Default_pCunPCC_8,205,66,86,0,-7,-44,32
246,1245,7Networks_LH_Default_pCunPCC_9,205,67,79,0,-3,-33,37
247,1246,7Networks_LH_Default_pCunPCC_10,205,67,80,0,-2,-16,37
248,1247,7Networks_LH_Default_pCunPCC_11,205,67,81,0,-3,-66,40
249,1248,7Networks_LH_Default_pCunPCC_12,205,67,82,0,-7,-50,43
250,1249,7Networks_LH_Default_PHC_1,206,62,79,0,-20,-25,-22
251,1250,7Networks_LH_Default_PHC_2,206,62,80,0,-19,-35,-14
252,2000,medial_wall,,,,,,,
253,2001,7Networks_RH_Vis_1,120,16,135,0,33,-26,-25
254,2002,7Networks_RH_Vis_2,120,17,128,0,35,-48,-19
255,2003,7Networks_RH_Vis_3,120,17,129,0,29,-34,-15
256,2004,7Networks_RH_Vis_4,120,17,130,0,37,-72,-15
257,2005,7Networks_RH_Vis_5,120,17,131,0,27,-53,-9
258,2006,7Networks_RH_Vis_6,120,17,132,0,23,-74,-11
259,2007,7Networks_RH_Vis_7,120,17,133,0,20,-88,-12
260,2008,7Networks_RH_Vis_8,120,17,134,0,18,-36,-12
261,2009,7Networks_RH_Vis_9,120,17,135,0,44,-80,-14
262,2010,7Networks_RH_Vis_10,120,18,128,0,14,-58,-5
263,2011,7Networks_RH_Vis_11,120,18,129,0,9,-72,-5
264,2012,7Networks_RH_Vis_12,120,18,130,0,6,-85,-9
265,2013,7Networks_RH_Vis_13,120,18,131,0,49,-67,-4
266,2014,7Networks_RH_Vis_14,120,18,132,0,25,-97,-11
267,2015,7Networks_RH_Vis_15,120,18,133,0,14,-56,2
268,2016,7Networks_RH_Vis_16,120,18,134,0,17,-43,-3
269,2017,7Networks_RH_Vis_17,120,18,136,0,3,-69,6
270,2018,7Networks_RH_Vis_18,120,18,137,0,41,-86,-5
271,2019,7Networks_RH_Vis_19,120,18,138,0,11,-97,0
272,2020,7Networks_RH_Vis_20,120,18,139,0,14,-47,4
273,2021,7Networks_RH_Vis_21,120,18,140,0,7,-84,5
274,2022,7Networks_RH_Vis_22,120,18,141,0,26,-97,6
275,2023,7Networks_RH_Vis_23,120,18,142,0,49,-64,8
276,2024,7Networks_RH_Vis_24,120,19,135,0,23,-59,6
277,2025,7Networks_RH_Vis_25,120,19,136,0,11,-70,10
278,2026,7Networks_RH_Vis_26,120,19,137,0,35,-86,4
279,2027,7Networks_RH_Vis_27,120,19,138,0,44,-78,11
280,2028,7Networks_RH_Vis_28,120,19,139,0,13,-94,18
281,2029,7Networks_RH_Vis_29,120,19,140,0,30,-88,17
282,2030,7Networks_RH_Vis_30,120,19,141,0,16,-67,20
283,2031,7Networks_RH_Vis_31,120,19,142,0,5,-81,26
284,2032,7Networks_RH_Vis_32,120,20,135,0,36,-79,25
285,2033,7Networks_RH_Vis_33,120,20,136,0,23,-86,30
286,2034,7Networks_RH_Vis_34,120,20,137,0,15,-80,37
287,2035,7Networks_RH_Vis_35,120,20,138,0,27,-79,44
288,2036,7Networks_RH_SomMot_1,70,128,174,0,53,2,-5
289,2037,7Networks_RH_SomMot_2,70,128,175,0,62,-11,-3
290,2038,7Networks_RH_SomMot_3,70,128,176,0,63,-23,1
291,2039,7Networks_RH_SomMot_4,70,128,177,0,53,-14,6
292,2040,7Networks_RH_SomMot_5,70,128,178,0,39,-20,4
293,2041,7Networks_RH_SomMot_6,70,128,179,0,38,-9,11
294,2042,7Networks_RH_SomMot_7,70,128,180,0,35,-21,15
295,2043,7Networks_RH_SomMot_8,70,128,181,0,60,-24,11
296,2044,7Networks_RH_SomMot_9,70,129,174,0,65,-35,11
297,2045,7Networks_RH_SomMot_10,70,129,175,0,42,-12,17
298,2046,7Networks_RH_SomMot_11,70,129,176,0,41,-29,18
299,2047,7Networks_RH_SomMot_12,70,129,177,0,57,1,9
300,2048,7Networks_RH_SomMot_13,70,129,178,0,56,-11,14
301,2049,7Networks_RH_SomMot_14,70,129,179,0,49,-20,18
302,2050,7Networks_RH_SomMot_15,70,129,180,0,63,-1,13
303,2051,7Networks_RH_SomMot_16,70,129,181,0,61,-3,24
304,2052,7Networks_RH_SomMot_17,70,130,174,0,64,-11,29
305,2053,7Networks_RH_SomMot_18,70,130,175,0,53,-10,36
306,2054,7Networks_RH_SomMot_19,70,130,176,0,53,-5,37
307,2055,7Networks_RH_SomMot_20,70,130,177,0,55,-17,41
308,2056,7Networks_RH_SomMot_21,70,130,178,0,11,-15,42
309,2057,7Networks_RH_SomMot_22,70,130,179,0,52,-13,51
310,2058,7Networks_RH_SomMot_23,70,130,180,0,41,-16,41
311,2059,7Networks_RH_SomMot_24,70,130,182,0,45,-10,50
312,2060,7Networks_RH_SomMot_25,70,130,183,0,50,-25,55
313,2061,7Networks_RH_SomMot_26,70,130,184,0,7,-4,51
314,2062,7Networks_RH_SomMot_27,70,130,185,0,41,-21,50
315,2063,7Networks_RH_SomMot_28,70,130,186,0,7,-18,51
316,2064,7Networks_RH_SomMot_29,70,130,187,0,43,-26,64
317,2065,7Networks_RH_SomMot_30,70,130,188,0,37,-20,64
318,2066,7Networks_RH_SomMot_31,70,131,181,0,32,-34,64
319,2067,7Networks_RH_SomMot_32,70,131,182,0,32,-26,55
320,2068,7Networks_RH_SomMot_33,70,131,183,0,30,-41,65
321,2069,7Networks_RH_SomMot_34,70,131,184,0,9,-40,60
322,2070,7Networks_RH_SomMot_35,70,131,185,0,30,-10,64
323,2071,7Networks_RH_SomMot_36,70,131,186,0,4,-24,61
324,2072,7Networks_RH_SomMot_37,70,131,187,0,11,-46,66
325,2073,7Networks_RH_SomMot_38,70,131,188,0,24,-28,67
326,2074,7Networks_RH_SomMot_39,70,132,181,0,22,-24,67
327,2075,7Networks_RH_SomMot_40,70,132,182,0,18,-5,69
328,2076,7Networks_RH_SomMot_41,70,132,183,0,6,-40,68
329,2077,7Networks_RH_SomMot_42,70,132,184,0,22,-34,71
330,2078,7Networks_RH_SomMot_43,70,132,185,0,21,-14,72
331,2079,7Networks_RH_SomMot_44,70,132,186,0,19,-46,72
332,2080,7Networks_RH_SomMot_45,70,132,187,0,9,-15,74
333,2081,7Networks_RH_SomMot_46,70,132,188,0,5,-29,73
334,2082,7Networks_RH_SomMot_47,70,133,181,0,12,-37,77
335,2083,7Networks_RH_SomMot_48,70,133,182,0,14,-26,73
336,2084,7Networks_RH_SomMot_49,70,133,183,0,14,-32,73
337,2085,7Networks_RH_DorsAttn_Post_1,0,118,13,0,48,-45,-19
338,2086,7Networks_RH_DorsAttn_Post_2,0,118,14,0,51,-58,-14
339,2087,7Networks_RH_DorsAttn_Post_3,0,118,15,0,59,-55,-3
340,2088,7Networks_RH_DorsAttn_Post_4,0,119,8,0,56,-55,11
341,2089,7Networks_RH_DorsAttn_Post_5,0,119,9,0,47,-71,25
342,2090,7Networks_RH_DorsAttn_Post_6,0,119,10,0,59,-16,32
343,2091,7Networks_RH_DorsAttn_Post_7,0,119,11,0,30,-68,33
344,2092,7Networks_RH_DorsAttn_Post_8,0,119,12,0,34,-70,44
345,2093,7Networks_RH_DorsAttn_Post_9,0,119,13,0,57,-24,46
346,2094,7Networks_RH_DorsAttn_Post_10,0,119,14,0,47,-25,41
347,2095,7Networks_RH_DorsAttn_Post_11,0,119,16,0,41,-33,45
348,2096,7Networks_RH_DorsAttn_Post_12,0,119,17,0,41,-39,49
349,2097,7Networks_RH_DorsAttn_Post_13,0,119,18,0,34,-46,45
350,2098,7Networks_RH_DorsAttn_Post_14,0,119,19,0,24,-66,51
351,2099,7Networks_RH_DorsAttn_Post_15,0,119,20,0,34,-56,52
352,2100,7Networks_RH_DorsAttn_Post_16,0,119,21,0,12,-72,54
353,2101,7Networks_RH_DorsAttn_Post_17,0,119,22,0,35,-33,50
354,2102,7Networks_RH_DorsAttn_Post_18,0,120,15,0,37,-40,58
355,2103,7Networks_RH_DorsAttn_Post_19,0,120,16,0,36,-48,59
356,2104,7Networks_RH_DorsAttn_Post_20,0,120,17,0,6,-54,54
357,2105,7Networks_RH_DorsAttn_Post_21,0,120,18,0,26,-58,60
358,2106,7Networks_RH_DorsAttn_Post_22,0,120,19,0,18,-67,64
359,2107,7Networks_RH_DorsAttn_Post_23,0,120,20,0,9,-58,63
360,2108,7Networks_RH_DorsAttn_Post_24,0,120,21,0,26,-52,69
361,2109,7Networks_RH_DorsAttn_FEF_1,1,118,15,0,40,-3,52
362,2110,7Networks_RH_DorsAttn_FEF_2,1,118,16,0,25,9,52
363,2111,7Networks_RH_DorsAttn_FEF_3,1,118,17,0,28,-4,51
364,2112,7Networks_RH_DorsAttn_FEF_4,1,118,18,0,25,-2,63
365,2113,7Networks_RH_DorsAttn_PrCv_1,1,118,19,0,45,8,25
366,2114,7Networks_RH_DorsAttn_PrCv_2,1,118,20,0,57,8,31
367,2115,7Networks_RH_DorsAttn_PrCv_3,1,118,21,0,46,4,38
368,2116,7Networks_RH_SalVentAttn_TempOccPar_1,197,58,249,0,61,-45,5
369,2117,7Networks_RH_SalVentAttn_TempOccPar_2,197,58,250,0,52,-40,12
